"calendarDate","startGMT","endGMT","activityLevel","key","startTimeGMT","endTimeGMT","startTimeLocal","endTimeLocal"
2025-10-08,"2025-10-08T03:06:57.0","2025-10-08T03:12:57.0",0,4,2025-10-08 03:06:57,2025-10-08 03:12:57,2025-10-07 23:06:57,2025-10-07 23:12:57
2025-10-08,"2025-10-08T03:12:57.0","2025-10-08T03:39:57.0",1,5,2025-10-08 03:12:57,2025-10-08 03:39:57,2025-10-07 23:12:57,2025-10-07 23:39:57
2025-10-08,"2025-10-08T03:39:57.0","2025-10-08T03:43:57.0",3,6,2025-10-08 03:39:57,2025-10-08 03:43:57,2025-10-07 23:39:57,2025-10-07 23:43:57
2025-10-08,"2025-10-08T03:43:57.0","2025-10-08T04:07:57.0",1,7,2025-10-08 03:43:57,2025-10-08 04:07:57,2025-10-07 23:43:57,2025-10-08 00:07:57
2025-10-08,"2025-10-08T04:07:57.0","2025-10-08T04:27:57.0",0,8,2025-10-08 04:07:57,2025-10-08 04:27:57,2025-10-08 00:07:57,2025-10-08 00:27:57
2025-10-08,"2025-10-08T04:27:57.0","2025-10-08T05:18:57.0",1,9,2025-10-08 04:27:57,2025-10-08 05:18:57,2025-10-08 00:27:57,2025-10-08 01:18:57
2025-10-08,"2025-10-08T05:18:57.0","2025-10-08T05:25:57.0",3,10,2025-10-08 05:18:57,2025-10-08 05:25:57,2025-10-08 01:18:57,2025-10-08 01:25:57
2025-10-08,"2025-10-08T05:25:57.0","2025-10-08T05:35:57.0",1,11,2025-10-08 05:25:57,2025-10-08 05:35:57,2025-10-08 01:25:57,2025-10-08 01:35:57
2025-10-08,"2025-10-08T05:35:57.0","2025-10-08T05:53:57.0",0,12,2025-10-08 05:35:57,2025-10-08 05:53:57,2025-10-08 01:35:57,2025-10-08 01:53:57
2025-10-08,"2025-10-08T05:53:57.0","2025-10-08T05:54:57.0",3,13,2025-10-08 05:53:57,2025-10-08 05:54:57,2025-10-08 01:53:57,2025-10-08 01:54:57
2025-10-08,"2025-10-08T05:54:57.0","2025-10-08T06:45:57.0",1,14,2025-10-08 05:54:57,2025-10-08 06:45:57,2025-10-08 01:54:57,2025-10-08 02:45:57
2025-10-08,"2025-10-08T06:45:57.0","2025-10-08T07:02:57.0",0,15,2025-10-08 06:45:57,2025-10-08 07:02:57,2025-10-08 02:45:57,2025-10-08 03:02:57
2025-10-08,"2025-10-08T07:02:57.0","2025-10-08T07:39:57.0",1,16,2025-10-08 07:02:57,2025-10-08 07:39:57,2025-10-08 03:02:57,2025-10-08 03:39:57
2025-10-08,"2025-10-08T07:39:57.0","2025-10-08T07:49:57.0",3,17,2025-10-08 07:39:57,2025-10-08 07:49:57,2025-10-08 03:39:57,2025-10-08 03:49:57
2025-10-08,"2025-10-08T07:49:57.0","2025-10-08T07:59:57.0",1,18,2025-10-08 07:49:57,2025-10-08 07:59:57,2025-10-08 03:49:57,2025-10-08 03:59:57
2025-10-08,"2025-10-08T07:59:57.0","2025-10-08T08:20:57.0",2,19,2025-10-08 07:59:57,2025-10-08 08:20:57,2025-10-08 03:59:57,2025-10-08 04:20:57
2025-10-09,"2025-10-09T03:02:17.0","2025-10-09T03:05:17.0",1,1,2025-10-09 03:02:17,2025-10-09 03:05:17,2025-10-08 23:02:17,2025-10-08 23:05:17
2025-10-09,"2025-10-09T03:05:17.0","2025-10-09T04:19:17.0",0,2,2025-10-09 03:05:17,2025-10-09 04:19:17,2025-10-08 23:05:17,2025-10-09 00:19:17
2025-10-09,"2025-10-09T04:19:17.0","2025-10-09T04:31:17.0",1,3,2025-10-09 04:19:17,2025-10-09 04:31:17,2025-10-09 00:19:17,2025-10-09 00:31:17
2025-10-09,"2025-10-09T04:31:17.0","2025-10-09T04:42:17.0",2,4,2025-10-09 04:31:17,2025-10-09 04:42:17,2025-10-09 00:31:17,2025-10-09 00:42:17
2025-10-09,"2025-10-09T04:42:17.0","2025-10-09T05:37:17.0",1,5,2025-10-09 04:42:17,2025-10-09 05:37:17,2025-10-09 00:42:17,2025-10-09 01:37:17
2025-10-09,"2025-10-09T05:37:17.0","2025-10-09T06:05:17.0",0,6,2025-10-09 05:37:17,2025-10-09 06:05:17,2025-10-09 01:37:17,2025-10-09 02:05:17
2025-10-09,"2025-10-09T06:05:17.0","2025-10-09T06:58:17.0",1,7,2025-10-09 06:05:17,2025-10-09 06:58:17,2025-10-09 02:05:17,2025-10-09 02:58:17
2025-10-09,"2025-10-09T06:58:17.0","2025-10-09T07:13:17.0",0,8,2025-10-09 06:58:17,2025-10-09 07:13:17,2025-10-09 02:58:17,2025-10-09 03:13:17
2025-10-09,"2025-10-09T07:13:17.0","2025-10-09T07:22:17.0",1,9,2025-10-09 07:13:17,2025-10-09 07:22:17,2025-10-09 03:13:17,2025-10-09 03:22:17
2025-10-09,"2025-10-09T07:22:17.0","2025-10-09T08:07:17.0",2,10,2025-10-09 07:22:17,2025-10-09 08:07:17,2025-10-09 03:22:17,2025-10-09 04:07:17
2025-10-09,"2025-10-09T08:07:17.0","2025-10-09T09:09:17.0",1,11,2025-10-09 08:07:17,2025-10-09 09:09:17,2025-10-09 04:07:17,2025-10-09 05:09:17
2025-10-09,"2025-10-09T09:09:17.0","2025-10-09T10:05:17.0",2,12,2025-10-09 09:09:17,2025-10-09 10:05:17,2025-10-09 05:09:17,2025-10-09 06:05:17
2025-10-09,"2025-10-09T10:05:17.0","2025-10-09T10:28:17.0",1,13,2025-10-09 10:05:17,2025-10-09 10:28:17,2025-10-09 06:05:17,2025-10-09 06:28:17
2025-10-09,"2025-10-09T10:28:17.0","2025-10-09T10:42:57.0",2,14,2025-10-09 10:28:17,2025-10-09 10:42:57,2025-10-09 06:28:17,2025-10-09 06:42:57
2025-10-10,"2025-10-10T03:57:57.0","2025-10-10T04:24:57.0",1,1,2025-10-10 03:57:57,2025-10-10 04:24:57,2025-10-09 23:57:57,2025-10-10 00:24:57
2025-10-10,"2025-10-10T04:24:57.0","2025-10-10T05:01:57.0",0,2,2025-10-10 04:24:57,2025-10-10 05:01:57,2025-10-10 00:24:57,2025-10-10 01:01:57
2025-10-10,"2025-10-10T05:01:57.0","2025-10-10T05:18:57.0",1,3,2025-10-10 05:01:57,2025-10-10 05:18:57,2025-10-10 01:01:57,2025-10-10 01:18:57
2025-10-10,"2025-10-10T05:18:57.0","2025-10-10T05:32:57.0",2,4,2025-10-10 05:18:57,2025-10-10 05:32:57,2025-10-10 01:18:57,2025-10-10 01:32:57
2025-10-10,"2025-10-10T05:32:57.0","2025-10-10T05:51:57.0",1,5,2025-10-10 05:32:57,2025-10-10 05:51:57,2025-10-10 01:32:57,2025-10-10 01:51:57
2025-10-10,"2025-10-10T05:51:57.0","2025-10-10T06:20:57.0",0,6,2025-10-10 05:51:57,2025-10-10 06:20:57,2025-10-10 01:51:57,2025-10-10 02:20:57
2025-10-10,"2025-10-10T06:20:57.0","2025-10-10T06:28:57.0",1,7,2025-10-10 06:20:57,2025-10-10 06:28:57,2025-10-10 02:20:57,2025-10-10 02:28:57
2025-10-10,"2025-10-10T06:28:57.0","2025-10-10T06:55:57.0",2,8,2025-10-10 06:28:57,2025-10-10 06:55:57,2025-10-10 02:28:57,2025-10-10 02:55:57
2025-10-10,"2025-10-10T06:55:57.0","2025-10-10T07:10:57.0",3,9,2025-10-10 06:55:57,2025-10-10 07:10:57,2025-10-10 02:55:57,2025-10-10 03:10:57
2025-10-10,"2025-10-10T07:10:57.0","2025-10-10T07:38:57.0",1,10,2025-10-10 07:10:57,2025-10-10 07:38:57,2025-10-10 03:10:57,2025-10-10 03:38:57
2025-10-10,"2025-10-10T07:38:57.0","2025-10-10T07:49:57.0",0,11,2025-10-10 07:38:57,2025-10-10 07:49:57,2025-10-10 03:38:57,2025-10-10 03:49:57
2025-10-10,"2025-10-10T07:49:57.0","2025-10-10T08:03:57.0",1,12,2025-10-10 07:49:57,2025-10-10 08:03:57,2025-10-10 03:49:57,2025-10-10 04:03:57
2025-10-10,"2025-10-10T08:03:57.0","2025-10-10T08:31:57.0",2,13,2025-10-10 08:03:57,2025-10-10 08:31:57,2025-10-10 04:03:57,2025-10-10 04:31:57
2025-10-10,"2025-10-10T08:31:57.0","2025-10-10T09:50:57.0",1,14,2025-10-10 08:31:57,2025-10-10 09:50:57,2025-10-10 04:31:57,2025-10-10 05:50:57
2025-10-10,"2025-10-10T09:50:57.0","2025-10-10T10:01:57.0",2,15,2025-10-10 09:50:57,2025-10-10 10:01:57,2025-10-10 05:50:57,2025-10-10 06:01:57
2025-10-12,"2025-10-12T04:59:36.0","2025-10-12T05:04:36.0",1,1,2025-10-12 04:59:36,2025-10-12 05:04:36,2025-10-12 00:59:36,2025-10-12 01:04:36
2025-10-12,"2025-10-12T05:04:36.0","2025-10-12T05:49:36.0",0,2,2025-10-12 05:04:36,2025-10-12 05:49:36,2025-10-12 01:04:36,2025-10-12 01:49:36
2025-10-12,"2025-10-12T05:49:36.0","2025-10-12T06:37:36.0",1,3,2025-10-12 05:49:36,2025-10-12 06:37:36,2025-10-12 01:49:36,2025-10-12 02:37:36
2025-10-12,"2025-10-12T06:37:36.0","2025-10-12T06:48:36.0",0,4,2025-10-12 06:37:36,2025-10-12 06:48:36,2025-10-12 02:37:36,2025-10-12 02:48:36
2025-10-12,"2025-10-12T06:48:36.0","2025-10-12T07:12:36.0",1,5,2025-10-12 06:48:36,2025-10-12 07:12:36,2025-10-12 02:48:36,2025-10-12 03:12:36
2025-10-12,"2025-10-12T07:12:36.0","2025-10-12T07:13:36.0",3,6,2025-10-12 07:12:36,2025-10-12 07:13:36,2025-10-12 03:12:36,2025-10-12 03:13:36
2025-10-12,"2025-10-12T07:13:36.0","2025-10-12T07:24:36.0",1,7,2025-10-12 07:13:36,2025-10-12 07:24:36,2025-10-12 03:13:36,2025-10-12 03:24:36
2025-10-12,"2025-10-12T07:24:36.0","2025-10-12T07:44:36.0",0,8,2025-10-12 07:24:36,2025-10-12 07:44:36,2025-10-12 03:24:36,2025-10-12 03:44:36
2025-10-12,"2025-10-12T07:44:36.0","2025-10-12T08:03:36.0",1,9,2025-10-12 07:44:36,2025-10-12 08:03:36,2025-10-12 03:44:36,2025-10-12 04:03:36
2025-10-12,"2025-10-12T08:03:36.0","2025-10-12T08:26:36.0",2,10,2025-10-12 08:03:36,2025-10-12 08:26:36,2025-10-12 04:03:36,2025-10-12 04:26:36
2025-10-12,"2025-10-12T08:26:36.0","2025-10-12T08:48:36.0",1,11,2025-10-12 08:26:36,2025-10-12 08:48:36,2025-10-12 04:26:36,2025-10-12 04:48:36
2025-10-12,"2025-10-12T08:48:36.0","2025-10-12T08:53:36.0",0,12,2025-10-12 08:48:36,2025-10-12 08:53:36,2025-10-12 04:48:36,2025-10-12 04:53:36
2025-10-12,"2025-10-12T08:53:36.0","2025-10-12T09:30:36.0",1,13,2025-10-12 08:53:36,2025-10-12 09:30:36,2025-10-12 04:53:36,2025-10-12 05:30:36
2025-10-12,"2025-10-12T09:30:36.0","2025-10-12T09:35:36.0",2,14,2025-10-12 09:30:36,2025-10-12 09:35:36,2025-10-12 05:30:36,2025-10-12 05:35:36
2025-10-12,"2025-10-12T09:35:36.0","2025-10-12T10:34:36.0",1,15,2025-10-12 09:35:36,2025-10-12 10:34:36,2025-10-12 05:35:36,2025-10-12 06:34:36
2025-10-12,"2025-10-12T10:34:36.0","2025-10-12T10:38:36.0",3,16,2025-10-12 10:34:36,2025-10-12 10:38:36,2025-10-12 06:34:36,2025-10-12 06:38:36
2025-10-12,"2025-10-12T10:38:36.0","2025-10-12T11:30:36.0",1,17,2025-10-12 10:38:36,2025-10-12 11:30:36,2025-10-12 06:38:36,2025-10-12 07:30:36
2025-10-12,"2025-10-12T11:30:36.0","2025-10-12T11:41:36.0",2,18,2025-10-12 11:30:36,2025-10-12 11:41:36,2025-10-12 07:30:36,2025-10-12 07:41:36
2025-10-12,"2025-10-12T11:41:36.0","2025-10-12T11:47:36.0",3,19,2025-10-12 11:41:36,2025-10-12 11:47:36,2025-10-12 07:41:36,2025-10-12 07:47:36
2025-10-12,"2025-10-12T11:47:36.0","2025-10-12T11:56:36.0",1,20,2025-10-12 11:47:36,2025-10-12 11:56:36,2025-10-12 07:47:36,2025-10-12 07:56:36
2025-10-12,"2025-10-12T11:56:36.0","2025-10-12T12:24:36.0",2,21,2025-10-12 11:56:36,2025-10-12 12:24:36,2025-10-12 07:56:36,2025-10-12 08:24:36
2025-10-13,"2025-10-13T04:15:57.0","2025-10-13T04:27:57.0",1,1,2025-10-13 04:15:57,2025-10-13 04:27:57,2025-10-13 00:15:57,2025-10-13 00:27:57
2025-10-13,"2025-10-13T04:27:57.0","2025-10-13T05:01:57.0",0,2,2025-10-13 04:27:57,2025-10-13 05:01:57,2025-10-13 00:27:57,2025-10-13 01:01:57
2025-10-13,"2025-10-13T05:01:57.0","2025-10-13T05:19:57.0",1,3,2025-10-13 05:01:57,2025-10-13 05:19:57,2025-10-13 01:01:57,2025-10-13 01:19:57
2025-10-13,"2025-10-13T05:19:57.0","2025-10-13T05:42:57.0",2,4,2025-10-13 05:19:57,2025-10-13 05:42:57,2025-10-13 01:19:57,2025-10-13 01:42:57
2025-10-13,"2025-10-13T05:42:57.0","2025-10-13T07:02:57.0",1,5,2025-10-13 05:42:57,2025-10-13 07:02:57,2025-10-13 01:42:57,2025-10-13 03:02:57
2025-10-13,"2025-10-13T07:02:57.0","2025-10-13T07:13:57.0",2,6,2025-10-13 07:02:57,2025-10-13 07:13:57,2025-10-13 03:02:57,2025-10-13 03:13:57
2025-10-13,"2025-10-13T07:13:57.0","2025-10-13T07:27:57.0",1,7,2025-10-13 07:13:57,2025-10-13 07:27:57,2025-10-13 03:13:57,2025-10-13 03:27:57
2025-10-13,"2025-10-13T07:27:57.0","2025-10-13T07:51:57.0",0,8,2025-10-13 07:27:57,2025-10-13 07:51:57,2025-10-13 03:27:57,2025-10-13 03:51:57
2025-10-13,"2025-10-13T07:51:57.0","2025-10-13T08:07:57.0",1,9,2025-10-13 07:51:57,2025-10-13 08:07:57,2025-10-13 03:51:57,2025-10-13 04:07:57
2025-10-13,"2025-10-13T08:07:57.0","2025-10-13T08:53:57.0",2,10,2025-10-13 08:07:57,2025-10-13 08:53:57,2025-10-13 04:07:57,2025-10-13 04:53:57
2025-10-13,"2025-10-13T08:53:57.0","2025-10-13T09:26:57.0",1,11,2025-10-13 08:53:57,2025-10-13 09:26:57,2025-10-13 04:53:57,2025-10-13 05:26:57
2025-10-13,"2025-10-13T09:26:57.0","2025-10-13T09:35:57.0",2,12,2025-10-13 09:26:57,2025-10-13 09:35:57,2025-10-13 05:26:57,2025-10-13 05:35:57
2025-10-13,"2025-10-13T09:35:57.0","2025-10-13T09:42:57.0",1,13,2025-10-13 09:35:57,2025-10-13 09:42:57,2025-10-13 05:35:57,2025-10-13 05:42:57
2025-10-13,"2025-10-13T09:42:57.0","2025-10-13T10:13:47.0",2,14,2025-10-13 09:42:57,2025-10-13 10:13:47,2025-10-13 05:42:57,2025-10-13 06:13:47
2025-10-14,"2025-10-14T02:58:42.0","2025-10-14T03:06:42.0",1,1,2025-10-14 02:58:42,2025-10-14 03:06:42,2025-10-13 22:58:42,2025-10-13 23:06:42
2025-10-14,"2025-10-14T03:06:42.0","2025-10-14T04:02:42.0",0,2,2025-10-14 03:06:42,2025-10-14 04:02:42,2025-10-13 23:06:42,2025-10-14 00:02:42
2025-10-14,"2025-10-14T04:02:42.0","2025-10-14T04:06:42.0",3,3,2025-10-14 04:02:42,2025-10-14 04:06:42,2025-10-14 00:02:42,2025-10-14 00:06:42
2025-10-14,"2025-10-14T04:06:42.0","2025-10-14T04:24:42.0",1,4,2025-10-14 04:06:42,2025-10-14 04:24:42,2025-10-14 00:06:42,2025-10-14 00:24:42
2025-10-14,"2025-10-14T04:24:42.0","2025-10-14T04:25:42.0",3,5,2025-10-14 04:24:42,2025-10-14 04:25:42,2025-10-14 00:24:42,2025-10-14 00:25:42
2025-10-14,"2025-10-14T04:25:42.0","2025-10-14T04:30:42.0",1,6,2025-10-14 04:25:42,2025-10-14 04:30:42,2025-10-14 00:25:42,2025-10-14 00:30:42
2025-10-14,"2025-10-14T04:30:42.0","2025-10-14T04:46:42.0",0,7,2025-10-14 04:30:42,2025-10-14 04:46:42,2025-10-14 00:30:42,2025-10-14 00:46:42
2025-10-14,"2025-10-14T04:46:42.0","2025-10-14T05:05:42.0",1,8,2025-10-14 04:46:42,2025-10-14 05:05:42,2025-10-14 00:46:42,2025-10-14 01:05:42
2025-10-14,"2025-10-14T05:05:42.0","2025-10-14T05:24:42.0",2,9,2025-10-14 05:05:42,2025-10-14 05:24:42,2025-10-14 01:05:42,2025-10-14 01:24:42
2025-10-14,"2025-10-14T05:24:42.0","2025-10-14T05:30:42.0",3,10,2025-10-14 05:24:42,2025-10-14 05:30:42,2025-10-14 01:24:42,2025-10-14 01:30:42
2025-10-14,"2025-10-14T05:30:42.0","2025-10-14T05:48:42.0",1,11,2025-10-14 05:30:42,2025-10-14 05:48:42,2025-10-14 01:30:42,2025-10-14 01:48:42
2025-10-14,"2025-10-14T05:48:42.0","2025-10-14T06:19:42.0",0,12,2025-10-14 05:48:42,2025-10-14 06:19:42,2025-10-14 01:48:42,2025-10-14 02:19:42
2025-10-14,"2025-10-14T06:19:42.0","2025-10-14T06:29:42.0",1,13,2025-10-14 06:19:42,2025-10-14 06:29:42,2025-10-14 02:19:42,2025-10-14 02:29:42
2025-10-14,"2025-10-14T06:29:42.0","2025-10-14T07:01:42.0",2,14,2025-10-14 06:29:42,2025-10-14 07:01:42,2025-10-14 02:29:42,2025-10-14 03:01:42
2025-10-14,"2025-10-14T07:01:42.0","2025-10-14T07:10:42.0",1,15,2025-10-14 07:01:42,2025-10-14 07:10:42,2025-10-14 03:01:42,2025-10-14 03:10:42
2025-10-14,"2025-10-14T07:10:42.0","2025-10-14T07:17:42.0",2,16,2025-10-14 07:10:42,2025-10-14 07:17:42,2025-10-14 03:10:42,2025-10-14 03:17:42
2025-10-14,"2025-10-14T07:17:42.0","2025-10-14T07:38:42.0",1,17,2025-10-14 07:17:42,2025-10-14 07:38:42,2025-10-14 03:17:42,2025-10-14 03:38:42
2025-10-14,"2025-10-14T07:38:42.0","2025-10-14T08:02:42.0",0,18,2025-10-14 07:38:42,2025-10-14 08:02:42,2025-10-14 03:38:42,2025-10-14 04:02:42
2025-10-14,"2025-10-14T08:02:42.0","2025-10-14T08:30:42.0",1,19,2025-10-14 08:02:42,2025-10-14 08:30:42,2025-10-14 04:02:42,2025-10-14 04:30:42
2025-10-14,"2025-10-14T08:30:42.0","2025-10-14T09:06:42.0",2,20,2025-10-14 08:30:42,2025-10-14 09:06:42,2025-10-14 04:30:42,2025-10-14 05:06:42
2025-10-15,"2025-10-15T03:47:29.0","2025-10-15T04:00:29.0",1,1,2025-10-15 03:47:29,2025-10-15 04:00:29,2025-10-14 23:47:29,2025-10-15 00:00:29
2025-10-15,"2025-10-15T04:00:29.0","2025-10-15T04:23:29.0",0,2,2025-10-15 04:00:29,2025-10-15 04:23:29,2025-10-15 00:00:29,2025-10-15 00:23:29
2025-10-15,"2025-10-15T04:23:29.0","2025-10-15T04:34:29.0",1,3,2025-10-15 04:23:29,2025-10-15 04:34:29,2025-10-15 00:23:29,2025-10-15 00:34:29
2025-10-15,"2025-10-15T04:34:29.0","2025-10-15T04:42:29.0",3,4,2025-10-15 04:34:29,2025-10-15 04:42:29,2025-10-15 00:34:29,2025-10-15 00:42:29
2025-10-15,"2025-10-15T04:42:29.0","2025-10-15T04:52:29.0",1,5,2025-10-15 04:42:29,2025-10-15 04:52:29,2025-10-15 00:42:29,2025-10-15 00:52:29
2025-10-15,"2025-10-15T04:52:29.0","2025-10-15T05:15:29.0",0,6,2025-10-15 04:52:29,2025-10-15 05:15:29,2025-10-15 00:52:29,2025-10-15 01:15:29
2025-10-15,"2025-10-15T05:15:29.0","2025-10-15T06:16:29.0",1,7,2025-10-15 05:15:29,2025-10-15 06:16:29,2025-10-15 01:15:29,2025-10-15 02:16:29
2025-10-15,"2025-10-15T06:16:29.0","2025-10-15T06:26:29.0",0,8,2025-10-15 06:16:29,2025-10-15 06:26:29,2025-10-15 02:16:29,2025-10-15 02:26:29
2025-10-15,"2025-10-15T06:26:29.0","2025-10-15T06:47:29.0",1,9,2025-10-15 06:26:29,2025-10-15 06:47:29,2025-10-15 02:26:29,2025-10-15 02:47:29
2025-10-15,"2025-10-15T06:47:29.0","2025-10-15T07:03:29.0",2,10,2025-10-15 06:47:29,2025-10-15 07:03:29,2025-10-15 02:47:29,2025-10-15 03:03:29
2025-10-15,"2025-10-15T07:03:29.0","2025-10-15T07:26:29.0",1,11,2025-10-15 07:03:29,2025-10-15 07:26:29,2025-10-15 03:03:29,2025-10-15 03:26:29
2025-10-15,"2025-10-15T07:26:29.0","2025-10-15T07:48:29.0",3,12,2025-10-15 07:26:29,2025-10-15 07:48:29,2025-10-15 03:26:29,2025-10-15 03:48:29
2025-10-15,"2025-10-15T07:48:29.0","2025-10-15T09:20:29.0",1,13,2025-10-15 07:48:29,2025-10-15 09:20:29,2025-10-15 03:48:29,2025-10-15 05:20:29
2025-10-15,"2025-10-15T09:20:29.0","2025-10-15T09:42:29.0",2,14,2025-10-15 09:20:29,2025-10-15 09:42:29,2025-10-15 05:20:29,2025-10-15 05:42:29
2025-10-16,"2025-10-16T02:46:49.0","2025-10-16T02:50:49.0",1,1,2025-10-16 02:46:49,2025-10-16 02:50:49,2025-10-15 22:46:49,2025-10-15 22:50:49
2025-10-16,"2025-10-16T02:50:49.0","2025-10-16T03:40:49.0",0,2,2025-10-16 02:50:49,2025-10-16 03:40:49,2025-10-15 22:50:49,2025-10-15 23:40:49
2025-10-16,"2025-10-16T03:40:49.0","2025-10-16T03:53:49.0",1,3,2025-10-16 03:40:49,2025-10-16 03:53:49,2025-10-15 23:40:49,2025-10-15 23:53:49
2025-10-16,"2025-10-16T03:53:49.0","2025-10-16T03:59:49.0",2,4,2025-10-16 03:53:49,2025-10-16 03:59:49,2025-10-15 23:53:49,2025-10-15 23:59:49
2025-10-16,"2025-10-16T03:59:49.0","2025-10-16T04:05:49.0",1,5,2025-10-16 03:59:49,2025-10-16 04:05:49,2025-10-15 23:59:49,2025-10-16 00:05:49
2025-10-16,"2025-10-16T04:05:49.0","2025-10-16T04:14:49.0",2,6,2025-10-16 04:05:49,2025-10-16 04:14:49,2025-10-16 00:05:49,2025-10-16 00:14:49
2025-10-16,"2025-10-16T04:14:49.0","2025-10-16T04:26:49.0",1,7,2025-10-16 04:14:49,2025-10-16 04:26:49,2025-10-16 00:14:49,2025-10-16 00:26:49
2025-10-16,"2025-10-16T04:26:49.0","2025-10-16T04:38:49.0",0,8,2025-10-16 04:26:49,2025-10-16 04:38:49,2025-10-16 00:26:49,2025-10-16 00:38:49
2025-10-16,"2025-10-16T04:38:49.0","2025-10-16T04:39:49.0",3,9,2025-10-16 04:38:49,2025-10-16 04:39:49,2025-10-16 00:38:49,2025-10-16 00:39:49
2025-10-16,"2025-10-16T04:39:49.0","2025-10-16T04:45:49.0",1,10,2025-10-16 04:39:49,2025-10-16 04:45:49,2025-10-16 00:39:49,2025-10-16 00:45:49
2025-10-16,"2025-10-16T04:45:49.0","2025-10-16T05:01:49.0",0,11,2025-10-16 04:45:49,2025-10-16 05:01:49,2025-10-16 00:45:49,2025-10-16 01:01:49
2025-10-16,"2025-10-16T05:01:49.0","2025-10-16T05:10:49.0",1,12,2025-10-16 05:01:49,2025-10-16 05:10:49,2025-10-16 01:01:49,2025-10-16 01:10:49
2025-10-16,"2025-10-16T05:10:49.0","2025-10-16T05:16:49.0",0,13,2025-10-16 05:10:49,2025-10-16 05:16:49,2025-10-16 01:10:49,2025-10-16 01:16:49
2025-10-16,"2025-10-16T05:16:49.0","2025-10-16T05:21:49.0",1,14,2025-10-16 05:16:49,2025-10-16 05:21:49,2025-10-16 01:16:49,2025-10-16 01:21:49
2025-10-16,"2025-10-16T05:21:49.0","2025-10-16T05:39:49.0",0,15,2025-10-16 05:21:49,2025-10-16 05:39:49,2025-10-16 01:21:49,2025-10-16 01:39:49
2025-10-16,"2025-10-16T05:39:49.0","2025-10-16T05:49:49.0",1,16,2025-10-16 05:39:49,2025-10-16 05:49:49,2025-10-16 01:39:49,2025-10-16 01:49:49
2025-10-16,"2025-10-16T05:49:49.0","2025-10-16T05:57:49.0",2,17,2025-10-16 05:49:49,2025-10-16 05:57:49,2025-10-16 01:49:49,2025-10-16 01:57:49
2025-10-16,"2025-10-16T05:57:49.0","2025-10-16T06:51:49.0",1,18,2025-10-16 05:57:49,2025-10-16 06:51:49,2025-10-16 01:57:49,2025-10-16 02:51:49
2025-10-16,"2025-10-16T06:51:49.0","2025-10-16T07:02:49.0",0,19,2025-10-16 06:51:49,2025-10-16 07:02:49,2025-10-16 02:51:49,2025-10-16 03:02:49
2025-10-16,"2025-10-16T07:02:49.0","2025-10-16T07:33:49.0",1,20,2025-10-16 07:02:49,2025-10-16 07:33:49,2025-10-16 03:02:49,2025-10-16 03:33:49
2025-10-16,"2025-10-16T07:33:49.0","2025-10-16T07:49:49.0",2,21,2025-10-16 07:33:49,2025-10-16 07:49:49,2025-10-16 03:33:49,2025-10-16 03:49:49
2025-10-16,"2025-10-16T07:49:49.0","2025-10-16T08:38:49.0",1,22,2025-10-16 07:49:49,2025-10-16 08:38:49,2025-10-16 03:49:49,2025-10-16 04:38:49
2025-10-16,"2025-10-16T08:38:49.0","2025-10-16T09:26:49.0",2,23,2025-10-16 08:38:49,2025-10-16 09:26:49,2025-10-16 04:38:49,2025-10-16 05:26:49
2025-10-17,"2025-10-17T02:44:36.0","2025-10-17T02:57:36.0",1,1,2025-10-17 02:44:36,2025-10-17 02:57:36,2025-10-16 22:44:36,2025-10-16 22:57:36
2025-10-17,"2025-10-17T02:57:36.0","2025-10-17T03:39:36.0",0,2,2025-10-17 02:57:36,2025-10-17 03:39:36,2025-10-16 22:57:36,2025-10-16 23:39:36
2025-10-17,"2025-10-17T03:39:36.0","2025-10-17T04:22:36.0",1,3,2025-10-17 03:39:36,2025-10-17 04:22:36,2025-10-16 23:39:36,2025-10-17 00:22:36
2025-10-17,"2025-10-17T04:22:36.0","2025-10-17T04:53:36.0",0,4,2025-10-17 04:22:36,2025-10-17 04:53:36,2025-10-17 00:22:36,2025-10-17 00:53:36
2025-10-17,"2025-10-17T04:53:36.0","2025-10-17T06:48:36.0",1,5,2025-10-17 04:53:36,2025-10-17 06:48:36,2025-10-17 00:53:36,2025-10-17 02:48:36
2025-10-17,"2025-10-17T06:48:36.0","2025-10-17T07:04:36.0",0,6,2025-10-17 06:48:36,2025-10-17 07:04:36,2025-10-17 02:48:36,2025-10-17 03:04:36
2025-10-17,"2025-10-17T07:04:36.0","2025-10-17T07:34:36.0",1,7,2025-10-17 07:04:36,2025-10-17 07:34:36,2025-10-17 03:04:36,2025-10-17 03:34:36
2025-10-17,"2025-10-17T07:34:36.0","2025-10-17T08:32:36.0",3,8,2025-10-17 07:34:36,2025-10-17 08:32:36,2025-10-17 03:34:36,2025-10-17 04:32:36
2025-10-17,"2025-10-17T08:32:36.0","2025-10-17T08:50:36.0",1,9,2025-10-17 08:32:36,2025-10-17 08:50:36,2025-10-17 04:32:36,2025-10-17 04:50:36
2025-10-17,"2025-10-17T08:50:36.0","2025-10-17T08:51:36.0",3,10,2025-10-17 08:50:36,2025-10-17 08:51:36,2025-10-17 04:50:36,2025-10-17 04:51:36
2025-10-17,"2025-10-17T08:51:36.0","2025-10-17T09:33:36.0",1,11,2025-10-17 08:51:36,2025-10-17 09:33:36,2025-10-17 04:51:36,2025-10-17 05:33:36
