"date","seconds","heartrate","time","calendarDate"
2025-08-24,1756011120000,81,2025-08-24 00:52:00,2025-08-24
2025-08-24,1756011240000,82,2025-08-24 00:54:00,2025-08-24
2025-08-24,1756011360000,80,2025-08-24 00:56:00,2025-08-24
2025-08-24,1756011480000,81,2025-08-24 00:58:00,2025-08-24
2025-08-24,1756011600000,85,2025-08-24 01:00:00,2025-08-24
2025-08-24,1756011720000,85,2025-08-24 01:02:00,2025-08-24
2025-08-24,1756011840000,82,2025-08-24 01:04:00,2025-08-24
2025-08-24,1756011960000,83,2025-08-24 01:06:00,2025-08-24
2025-08-24,1756012080000,81,2025-08-24 01:08:00,2025-08-24
2025-08-24,1756012200000,78,2025-08-24 01:10:00,2025-08-24
2025-08-24,1756012320000,76,2025-08-24 01:12:00,2025-08-24
2025-08-24,1756012440000,75,2025-08-24 01:14:00,2025-08-24
2025-08-24,1756012560000,75,2025-08-24 01:16:00,2025-08-24
2025-08-24,1756012680000,74,2025-08-24 01:18:00,2025-08-24
2025-08-24,1756012800000,74,2025-08-24 01:20:00,2025-08-24
2025-08-24,1756012920000,73,2025-08-24 01:22:00,2025-08-24
2025-08-24,1756013040000,73,2025-08-24 01:24:00,2025-08-24
2025-08-24,1756013160000,72,2025-08-24 01:26:00,2025-08-24
2025-08-24,1756013280000,73,2025-08-24 01:28:00,2025-08-24
2025-08-24,1756013400000,73,2025-08-24 01:30:00,2025-08-24
2025-08-24,1756013520000,73,2025-08-24 01:32:00,2025-08-24
2025-08-24,1756013640000,73,2025-08-24 01:34:00,2025-08-24
2025-08-24,1756013760000,72,2025-08-24 01:36:00,2025-08-24
2025-08-24,1756013880000,72,2025-08-24 01:38:00,2025-08-24
2025-08-24,1.756014e+12,72,2025-08-24 01:40:00,2025-08-24
2025-08-24,1756014120000,72,2025-08-24 01:42:00,2025-08-24
2025-08-24,1756014240000,70,2025-08-24 01:44:00,2025-08-24
2025-08-24,1756014360000,71,2025-08-24 01:46:00,2025-08-24
2025-08-24,1756014480000,71,2025-08-24 01:48:00,2025-08-24
2025-08-24,1756014600000,71,2025-08-24 01:50:00,2025-08-24
2025-08-24,1756014720000,70,2025-08-24 01:52:00,2025-08-24
2025-08-24,1756014840000,72,2025-08-24 01:54:00,2025-08-24
2025-08-24,1756014960000,72,2025-08-24 01:56:00,2025-08-24
2025-08-24,1756015080000,72,2025-08-24 01:58:00,2025-08-24
2025-08-24,1756015200000,72,2025-08-24 02:00:00,2025-08-24
2025-08-24,1756015320000,71,2025-08-24 02:02:00,2025-08-24
2025-08-24,1756015440000,72,2025-08-24 02:04:00,2025-08-24
2025-08-24,1756015560000,74,2025-08-24 02:06:00,2025-08-24
2025-08-24,1756015680000,72,2025-08-24 02:08:00,2025-08-24
2025-08-24,1756015800000,71,2025-08-24 02:10:00,2025-08-24
2025-08-24,1756015920000,71,2025-08-24 02:12:00,2025-08-24
2025-08-24,1756016040000,71,2025-08-24 02:14:00,2025-08-24
2025-08-24,1756016160000,73,2025-08-24 02:16:00,2025-08-24
2025-08-24,1756016280000,71,2025-08-24 02:18:00,2025-08-24
2025-08-24,1756016400000,69,2025-08-24 02:20:00,2025-08-24
2025-08-24,1756016520000,68,2025-08-24 02:22:00,2025-08-24
2025-08-24,1756016640000,67,2025-08-24 02:24:00,2025-08-24
2025-08-24,1756016760000,69,2025-08-24 02:26:00,2025-08-24
2025-08-24,1756016880000,69,2025-08-24 02:28:00,2025-08-24
2025-08-24,1.756017e+12,68,2025-08-24 02:30:00,2025-08-24
2025-08-24,1756017120000,68,2025-08-24 02:32:00,2025-08-24
2025-08-24,1756017240000,68,2025-08-24 02:34:00,2025-08-24
2025-08-24,1756017360000,66,2025-08-24 02:36:00,2025-08-24
2025-08-24,1756017480000,66,2025-08-24 02:38:00,2025-08-24
2025-08-24,1756017600000,65,2025-08-24 02:40:00,2025-08-24
2025-08-24,1756017720000,64,2025-08-24 02:42:00,2025-08-24
2025-08-24,1756017840000,65,2025-08-24 02:44:00,2025-08-24
2025-08-24,1756017960000,66,2025-08-24 02:46:00,2025-08-24
2025-08-24,1756018080000,72,2025-08-24 02:48:00,2025-08-24
2025-08-24,1756018200000,69,2025-08-24 02:50:00,2025-08-24
2025-08-24,1756018320000,70,2025-08-24 02:52:00,2025-08-24
2025-08-24,1756018440000,70,2025-08-24 02:54:00,2025-08-24
2025-08-24,1756018560000,68,2025-08-24 02:56:00,2025-08-24
2025-08-24,1756018680000,67,2025-08-24 02:58:00,2025-08-24
2025-08-24,1756018800000,67,2025-08-24 03:00:00,2025-08-24
2025-08-24,1756018920000,67,2025-08-24 03:02:00,2025-08-24
2025-08-24,1756019040000,67,2025-08-24 03:04:00,2025-08-24
2025-08-24,1756019160000,66,2025-08-24 03:06:00,2025-08-24
2025-08-24,1756019280000,66,2025-08-24 03:08:00,2025-08-24
2025-08-24,1756019400000,66,2025-08-24 03:10:00,2025-08-24
2025-08-24,1756019520000,66,2025-08-24 03:12:00,2025-08-24
2025-08-24,1756019640000,66,2025-08-24 03:14:00,2025-08-24
2025-08-24,1756019760000,66,2025-08-24 03:16:00,2025-08-24
2025-08-24,1756019880000,67,2025-08-24 03:18:00,2025-08-24
2025-08-24,1.75602e+12,68,2025-08-24 03:20:00,2025-08-24
2025-08-24,1756020120000,68,2025-08-24 03:22:00,2025-08-24
2025-08-24,1756020240000,68,2025-08-24 03:24:00,2025-08-24
2025-08-24,1756020360000,68,2025-08-24 03:26:00,2025-08-24
2025-08-24,1756020480000,68,2025-08-24 03:28:00,2025-08-24
2025-08-24,1756020600000,67,2025-08-24 03:30:00,2025-08-24
2025-08-24,1756020720000,71,2025-08-24 03:32:00,2025-08-24
2025-08-24,1756020840000,66,2025-08-24 03:34:00,2025-08-24
2025-08-24,1756020960000,68,2025-08-24 03:36:00,2025-08-24
2025-08-24,1756021080000,67,2025-08-24 03:38:00,2025-08-24
2025-08-24,1756021200000,64,2025-08-24 03:40:00,2025-08-24
2025-08-24,1756021320000,66,2025-08-24 03:42:00,2025-08-24
2025-08-24,1756021440000,69,2025-08-24 03:44:00,2025-08-24
2025-08-24,1756021560000,66,2025-08-24 03:46:00,2025-08-24
2025-08-24,1756021680000,65,2025-08-24 03:48:00,2025-08-24
2025-08-24,1756021800000,65,2025-08-24 03:50:00,2025-08-24
2025-08-24,1756021920000,65,2025-08-24 03:52:00,2025-08-24
2025-08-24,1756022040000,63,2025-08-24 03:54:00,2025-08-24
2025-08-24,1756022160000,64,2025-08-24 03:56:00,2025-08-24
2025-08-24,1756022280000,66,2025-08-24 03:58:00,2025-08-24
2025-08-24,1756022400000,64,2025-08-24 04:00:00,2025-08-24
2025-08-24,1756022520000,62,2025-08-24 04:02:00,2025-08-24
2025-08-24,1756022640000,61,2025-08-24 04:04:00,2025-08-24
2025-08-24,1756022760000,64,2025-08-24 04:06:00,2025-08-24
2025-08-24,1756022880000,57,2025-08-24 04:08:00,2025-08-24
2025-08-24,1.756023e+12,58,2025-08-24 04:10:00,2025-08-24
2025-08-24,1756023120000,61,2025-08-24 04:12:00,2025-08-24
2025-08-24,1756023240000,63,2025-08-24 04:14:00,2025-08-24
2025-08-24,1756023360000,58,2025-08-24 04:16:00,2025-08-24
2025-08-24,1756023480000,60,2025-08-24 04:18:00,2025-08-24
2025-08-24,1756023600000,61,2025-08-24 04:20:00,2025-08-24
2025-08-24,1756023720000,63,2025-08-24 04:22:00,2025-08-24
2025-08-24,1756023840000,61,2025-08-24 04:24:00,2025-08-24
2025-08-24,1756023960000,62,2025-08-24 04:26:00,2025-08-24
2025-08-24,1756024080000,61,2025-08-24 04:28:00,2025-08-24
2025-08-24,1756024200000,61,2025-08-24 04:30:00,2025-08-24
2025-08-24,1756024320000,60,2025-08-24 04:32:00,2025-08-24
2025-08-24,1756024440000,64,2025-08-24 04:34:00,2025-08-24
2025-08-24,1756024560000,61,2025-08-24 04:36:00,2025-08-24
2025-08-24,1756024680000,62,2025-08-24 04:38:00,2025-08-24
2025-08-24,1756024800000,63,2025-08-24 04:40:00,2025-08-24
2025-08-24,1756024920000,62,2025-08-24 04:42:00,2025-08-24
2025-08-24,1756025040000,62,2025-08-24 04:44:00,2025-08-24
2025-08-24,1756025160000,62,2025-08-24 04:46:00,2025-08-24
2025-08-24,1756025280000,62,2025-08-24 04:48:00,2025-08-24
2025-08-24,1756025400000,61,2025-08-24 04:50:00,2025-08-24
2025-08-24,1756025520000,61,2025-08-24 04:52:00,2025-08-24
2025-08-24,1756025640000,65,2025-08-24 04:54:00,2025-08-24
2025-08-24,1756025760000,63,2025-08-24 04:56:00,2025-08-24
2025-08-24,1756025880000,64,2025-08-24 04:58:00,2025-08-24
2025-08-24,1.756026e+12,63,2025-08-24 05:00:00,2025-08-24
2025-08-24,1756026120000,63,2025-08-24 05:02:00,2025-08-24
2025-08-24,1756026240000,63,2025-08-24 05:04:00,2025-08-24
2025-08-24,1756026360000,63,2025-08-24 05:06:00,2025-08-24
2025-08-24,1756026480000,70,2025-08-24 05:08:00,2025-08-24
2025-08-24,1756026600000,65,2025-08-24 05:10:00,2025-08-24
2025-08-24,1756026720000,65,2025-08-24 05:12:00,2025-08-24
2025-08-24,1756026840000,66,2025-08-24 05:14:00,2025-08-24
2025-08-24,1756026960000,66,2025-08-24 05:16:00,2025-08-24
2025-08-24,1756027080000,65,2025-08-24 05:18:00,2025-08-24
2025-08-24,1756027200000,65,2025-08-24 05:20:00,2025-08-24
2025-08-24,1756027320000,65,2025-08-24 05:22:00,2025-08-24
2025-08-24,1756027440000,65,2025-08-24 05:24:00,2025-08-24
2025-08-24,1756027560000,65,2025-08-24 05:26:00,2025-08-24
2025-08-24,1756027680000,64,2025-08-24 05:28:00,2025-08-24
2025-08-24,1756027800000,64,2025-08-24 05:30:00,2025-08-24
2025-08-24,1756027920000,63,2025-08-24 05:32:00,2025-08-24
2025-08-24,1756028040000,64,2025-08-24 05:34:00,2025-08-24
2025-08-24,1756028160000,63,2025-08-24 05:36:00,2025-08-24
2025-08-24,1756028280000,64,2025-08-24 05:38:00,2025-08-24
2025-08-24,1756028400000,63,2025-08-24 05:40:00,2025-08-24
2025-08-24,1756028520000,64,2025-08-24 05:42:00,2025-08-24
2025-08-24,1756028640000,62,2025-08-24 05:44:00,2025-08-24
2025-08-24,1756028760000,60,2025-08-24 05:46:00,2025-08-24
2025-08-24,1756028880000,60,2025-08-24 05:48:00,2025-08-24
2025-08-24,1.756029e+12,61,2025-08-24 05:50:00,2025-08-24
2025-08-24,1756029120000,59,2025-08-24 05:52:00,2025-08-24
2025-08-24,1756029240000,61,2025-08-24 05:54:00,2025-08-24
2025-08-24,1756029360000,58,2025-08-24 05:56:00,2025-08-24
2025-08-24,1756029480000,62,2025-08-24 05:58:00,2025-08-24
2025-08-24,1756029600000,67,2025-08-24 06:00:00,2025-08-24
2025-08-24,1756029720000,62,2025-08-24 06:02:00,2025-08-24
2025-08-24,1756029840000,60,2025-08-24 06:04:00,2025-08-24
2025-08-24,1756029960000,59,2025-08-24 06:06:00,2025-08-24
2025-08-24,1756030080000,59,2025-08-24 06:08:00,2025-08-24
2025-08-24,1756030200000,59,2025-08-24 06:10:00,2025-08-24
2025-08-24,1756030320000,57,2025-08-24 06:12:00,2025-08-24
2025-08-24,1756030440000,57,2025-08-24 06:14:00,2025-08-24
2025-08-24,1756030560000,57,2025-08-24 06:16:00,2025-08-24
2025-08-24,1756030680000,56,2025-08-24 06:18:00,2025-08-24
2025-08-24,1756030800000,55,2025-08-24 06:20:00,2025-08-24
2025-08-24,1756030920000,58,2025-08-24 06:22:00,2025-08-24
2025-08-24,1756031040000,61,2025-08-24 06:24:00,2025-08-24
2025-08-24,1756031160000,56,2025-08-24 06:26:00,2025-08-24
2025-08-24,1756031280000,56,2025-08-24 06:28:00,2025-08-24
2025-08-24,1756031400000,58,2025-08-24 06:30:00,2025-08-24
2025-08-24,1756031520000,60,2025-08-24 06:32:00,2025-08-24
2025-08-24,1756031640000,60,2025-08-24 06:34:00,2025-08-24
2025-08-24,1756031760000,59,2025-08-24 06:36:00,2025-08-24
2025-08-24,1756031880000,59,2025-08-24 06:38:00,2025-08-24
2025-08-24,1.756032e+12,59,2025-08-24 06:40:00,2025-08-24
2025-08-24,1756032120000,59,2025-08-24 06:42:00,2025-08-24
2025-08-24,1756032240000,58,2025-08-24 06:44:00,2025-08-24
2025-08-24,1756032360000,59,2025-08-24 06:46:00,2025-08-24
2025-08-24,1756032480000,60,2025-08-24 06:48:00,2025-08-24
2025-08-24,1756032600000,62,2025-08-24 06:50:00,2025-08-24
2025-08-24,1756032720000,63,2025-08-24 06:52:00,2025-08-24
2025-08-24,1756032840000,58,2025-08-24 06:54:00,2025-08-24
2025-08-24,1756032960000,61,2025-08-24 06:56:00,2025-08-24
2025-08-24,1756033080000,62,2025-08-24 06:58:00,2025-08-24
2025-08-24,1756033200000,62,2025-08-24 07:00:00,2025-08-24
2025-08-24,1756033320000,64,2025-08-24 07:02:00,2025-08-24
2025-08-24,1756033440000,61,2025-08-24 07:04:00,2025-08-24
2025-08-24,1756033560000,61,2025-08-24 07:06:00,2025-08-24
2025-08-24,1756033680000,62,2025-08-24 07:08:00,2025-08-24
2025-08-24,1756033800000,62,2025-08-24 07:10:00,2025-08-24
2025-08-24,1756033920000,62,2025-08-24 07:12:00,2025-08-24
2025-08-24,1756034040000,63,2025-08-24 07:14:00,2025-08-24
2025-08-24,1756034160000,63,2025-08-24 07:16:00,2025-08-24
2025-08-24,1756034280000,62,2025-08-24 07:18:00,2025-08-24
2025-08-24,1756034400000,66,2025-08-24 07:20:00,2025-08-24
2025-08-24,1756034520000,62,2025-08-24 07:22:00,2025-08-24
2025-08-24,1756034640000,65,2025-08-24 07:24:00,2025-08-24
2025-08-24,1756034760000,70,2025-08-24 07:26:00,2025-08-24
2025-08-24,1756034880000,66,2025-08-24 07:28:00,2025-08-24
2025-08-24,1.756035e+12,65,2025-08-24 07:30:00,2025-08-24
2025-08-24,1756035120000,63,2025-08-24 07:32:00,2025-08-24
2025-08-24,1756035240000,64,2025-08-24 07:34:00,2025-08-24
2025-08-24,1756035360000,61,2025-08-24 07:36:00,2025-08-24
2025-08-24,1756035480000,59,2025-08-24 07:38:00,2025-08-24
2025-08-24,1756035600000,59,2025-08-24 07:40:00,2025-08-24
2025-08-24,1756035720000,58,2025-08-24 07:42:00,2025-08-24
2025-08-24,1756035840000,58,2025-08-24 07:44:00,2025-08-24
2025-08-24,1756035960000,58,2025-08-24 07:46:00,2025-08-24
2025-08-24,1756036080000,57,2025-08-24 07:48:00,2025-08-24
2025-08-24,1756036200000,60,2025-08-24 07:50:00,2025-08-24
2025-08-24,1756036320000,58,2025-08-24 07:52:00,2025-08-24
2025-08-24,1756036440000,60,2025-08-24 07:54:00,2025-08-24
2025-08-24,1756036560000,65,2025-08-24 07:56:00,2025-08-24
2025-08-24,1756036680000,65,2025-08-24 07:58:00,2025-08-24
2025-08-24,1756036800000,65,2025-08-24 08:00:00,2025-08-24
2025-08-24,1756036920000,65,2025-08-24 08:02:00,2025-08-24
2025-08-24,1756037040000,66,2025-08-24 08:04:00,2025-08-24
2025-08-24,1756037160000,64,2025-08-24 08:06:00,2025-08-24
2025-08-24,1756037280000,70,2025-08-24 08:08:00,2025-08-24
2025-08-24,1756037400000,65,2025-08-24 08:10:00,2025-08-24
2025-08-24,1756037520000,78,2025-08-24 08:12:00,2025-08-24
2025-08-24,1756037640000,77,2025-08-24 08:14:00,2025-08-24
2025-08-24,1756037760000,86,2025-08-24 08:16:00,2025-08-24
2025-08-24,1756037880000,89,2025-08-24 08:18:00,2025-08-24
2025-08-24,1.756038e+12,89,2025-08-24 08:20:00,2025-08-24
2025-08-24,1756038120000,85,2025-08-24 08:22:00,2025-08-24
2025-08-24,1756038240000,76,2025-08-24 08:24:00,2025-08-24
2025-08-24,1756038360000,71,2025-08-24 08:26:00,2025-08-24
2025-08-24,1756038480000,74,2025-08-24 08:28:00,2025-08-24
2025-08-24,1756038600000,73,2025-08-24 08:30:00,2025-08-24
2025-08-24,1756038720000,75,2025-08-24 08:32:00,2025-08-24
2025-08-24,1756038840000,82,2025-08-24 08:34:00,2025-08-24
2025-08-24,1756038960000,71,2025-08-24 08:36:00,2025-08-24
2025-08-24,1756039080000,67,2025-08-24 08:38:00,2025-08-24
2025-08-24,1756039200000,68,2025-08-24 08:40:00,2025-08-24
2025-08-24,1756039320000,69,2025-08-24 08:42:00,2025-08-24
2025-08-24,1756039440000,74,2025-08-24 08:44:00,2025-08-24
2025-08-24,1756039560000,71,2025-08-24 08:46:00,2025-08-24
2025-08-24,1756039680000,82,2025-08-24 08:48:00,2025-08-24
2025-08-24,1756039800000,83,2025-08-24 08:50:00,2025-08-24
2025-08-24,1756039920000,78,2025-08-24 08:52:00,2025-08-24
2025-08-24,1756040040000,75,2025-08-24 08:54:00,2025-08-24
2025-08-24,1756040160000,77,2025-08-24 08:56:00,2025-08-24
2025-08-24,1756040280000,73,2025-08-24 08:58:00,2025-08-24
2025-08-24,1756040400000,76,2025-08-24 09:00:00,2025-08-24
2025-08-24,1756040520000,77,2025-08-24 09:02:00,2025-08-24
2025-08-24,1756040640000,79,2025-08-24 09:04:00,2025-08-24
2025-08-24,1756040760000,66,2025-08-24 09:06:00,2025-08-24
2025-08-24,1756040880000,66,2025-08-24 09:08:00,2025-08-24
2025-08-24,1.756041e+12,69,2025-08-24 09:10:00,2025-08-24
2025-08-24,1756041120000,77,2025-08-24 09:12:00,2025-08-24
2025-08-24,1756041240000,76,2025-08-24 09:14:00,2025-08-24
2025-08-24,1756041360000,72,2025-08-24 09:16:00,2025-08-24
2025-08-24,1756041480000,72,2025-08-24 09:18:00,2025-08-24
2025-08-24,1756041600000,69,2025-08-24 09:20:00,2025-08-24
2025-08-24,1756041720000,68,2025-08-24 09:22:00,2025-08-24
2025-08-24,1756041840000,72,2025-08-24 09:24:00,2025-08-24
2025-08-24,1756041960000,72,2025-08-24 09:26:00,2025-08-24
2025-08-24,1756042080000,71,2025-08-24 09:28:00,2025-08-24
2025-08-24,1756042200000,72,2025-08-24 09:30:00,2025-08-24
2025-08-24,1756042320000,74,2025-08-24 09:32:00,2025-08-24
2025-08-24,1756042440000,71,2025-08-24 09:34:00,2025-08-24
2025-08-24,1756042560000,75,2025-08-24 09:36:00,2025-08-24
2025-08-24,1756042680000,71,2025-08-24 09:38:00,2025-08-24
2025-08-24,1756042800000,70,2025-08-24 09:40:00,2025-08-24
2025-08-24,1756042920000,72,2025-08-24 09:42:00,2025-08-24
2025-08-24,1756043040000,77,2025-08-24 09:44:00,2025-08-24
2025-08-24,1756043160000,73,2025-08-24 09:46:00,2025-08-24
2025-08-24,1756043280000,77,2025-08-24 09:48:00,2025-08-24
2025-08-24,1756043400000,71,2025-08-24 09:50:00,2025-08-24
2025-08-24,1756043520000,74,2025-08-24 09:52:00,2025-08-24
2025-08-24,1756043640000,68,2025-08-24 09:54:00,2025-08-24
2025-08-24,1756043760000,71,2025-08-24 09:56:00,2025-08-24
2025-08-24,1756043880000,71,2025-08-24 09:58:00,2025-08-24
2025-08-24,1.756044e+12,76,2025-08-24 10:00:00,2025-08-24
2025-08-24,1756044120000,76,2025-08-24 10:02:00,2025-08-24
2025-08-24,1756044240000,80,2025-08-24 10:04:00,2025-08-24
2025-08-24,1756044360000,77,2025-08-24 10:06:00,2025-08-24
2025-08-24,1756044480000,75,2025-08-24 10:08:00,2025-08-24
2025-08-24,1756044600000,76,2025-08-24 10:10:00,2025-08-24
2025-08-24,1756044720000,77,2025-08-24 10:12:00,2025-08-24
2025-08-24,1756044840000,75,2025-08-24 10:14:00,2025-08-24
2025-08-24,1756044960000,75,2025-08-24 10:16:00,2025-08-24
2025-08-24,1756045080000,77,2025-08-24 10:18:00,2025-08-24
2025-08-24,1756045200000,76,2025-08-24 10:20:00,2025-08-24
2025-08-24,1756045320000,76,2025-08-24 10:22:00,2025-08-24
2025-08-24,1756045440000,78,2025-08-24 10:24:00,2025-08-24
2025-08-24,1756045560000,77,2025-08-24 10:26:00,2025-08-24
2025-08-24,1756045680000,79,2025-08-24 10:28:00,2025-08-24
2025-08-24,1756045800000,92,2025-08-24 10:30:00,2025-08-24
2025-08-24,1756045920000,94,2025-08-24 10:32:00,2025-08-24
2025-08-24,1756046040000,99,2025-08-24 10:34:00,2025-08-24
2025-08-24,1756046160000,94,2025-08-24 10:36:00,2025-08-24
2025-08-24,1756046280000,83,2025-08-24 10:38:00,2025-08-24
2025-08-24,1756046400000,86,2025-08-24 10:40:00,2025-08-24
2025-08-24,1756046520000,78,2025-08-24 10:42:00,2025-08-24
2025-08-24,1756046640000,71,2025-08-24 10:44:00,2025-08-24
2025-08-24,1756046760000,71,2025-08-24 10:46:00,2025-08-24
2025-08-24,1756046880000,79,2025-08-24 10:48:00,2025-08-24
2025-08-24,1.756047e+12,87,2025-08-24 10:50:00,2025-08-24
2025-08-24,1756047120000,95,2025-08-24 10:52:00,2025-08-24
2025-08-24,1756047240000,88,2025-08-24 10:54:00,2025-08-24
2025-08-24,1756047360000,71,2025-08-24 10:56:00,2025-08-24
2025-08-24,1756047480000,75,2025-08-24 10:58:00,2025-08-24
2025-08-24,1756047600000,75,2025-08-24 11:00:00,2025-08-24
2025-08-24,1756047720000,73,2025-08-24 11:02:00,2025-08-24
2025-08-24,1756047840000,73,2025-08-24 11:04:00,2025-08-24
2025-08-24,1756047960000,74,2025-08-24 11:06:00,2025-08-24
2025-08-24,1756048080000,72,2025-08-24 11:08:00,2025-08-24
2025-08-24,1756048200000,76,2025-08-24 11:10:00,2025-08-24
2025-08-24,1756048320000,74,2025-08-24 11:12:00,2025-08-24
2025-08-24,1756048440000,75,2025-08-24 11:14:00,2025-08-24
2025-08-24,1756048560000,75,2025-08-24 11:16:00,2025-08-24
2025-08-24,1756048680000,73,2025-08-24 11:18:00,2025-08-24
2025-08-24,1756048800000,74,2025-08-24 11:20:00,2025-08-24
2025-08-24,1756048920000,74,2025-08-24 11:22:00,2025-08-24
2025-08-24,1756049040000,73,2025-08-24 11:24:00,2025-08-24
2025-08-24,1756049160000,72,2025-08-24 11:26:00,2025-08-24
2025-08-24,1756049280000,69,2025-08-24 11:28:00,2025-08-24
2025-08-24,1756049400000,71,2025-08-24 11:30:00,2025-08-24
2025-08-24,1756049520000,73,2025-08-24 11:32:00,2025-08-24
2025-08-24,1756049640000,71,2025-08-24 11:34:00,2025-08-24
2025-08-24,1756049760000,69,2025-08-24 11:36:00,2025-08-24
2025-08-24,1756049880000,71,2025-08-24 11:38:00,2025-08-24
2025-08-24,1.75605e+12,72,2025-08-24 11:40:00,2025-08-24
2025-08-24,1756050120000,92,2025-08-24 11:42:00,2025-08-24
2025-08-24,1756050240000,74,2025-08-24 11:44:00,2025-08-24
2025-08-24,1756050360000,76,2025-08-24 11:46:00,2025-08-24
2025-08-24,1756050480000,74,2025-08-24 11:48:00,2025-08-24
2025-08-24,1756050600000,73,2025-08-24 11:50:00,2025-08-24
2025-08-24,1756050720000,81,2025-08-24 11:52:00,2025-08-24
2025-08-24,1756050840000,74,2025-08-24 11:54:00,2025-08-24
2025-08-24,1756050960000,73,2025-08-24 11:56:00,2025-08-24
2025-08-24,1756051080000,75,2025-08-24 11:58:00,2025-08-24
2025-08-24,1756051200000,78,2025-08-24 12:00:00,2025-08-24
2025-08-24,1756051320000,79,2025-08-24 12:02:00,2025-08-24
2025-08-24,1756051440000,88,2025-08-24 12:04:00,2025-08-24
2025-08-24,1756051560000,85,2025-08-24 12:06:00,2025-08-24
2025-08-24,1756051680000,90,2025-08-24 12:08:00,2025-08-24
2025-08-24,1756051800000,88,2025-08-24 12:10:00,2025-08-24
2025-08-24,1756051920000,82,2025-08-24 12:12:00,2025-08-24
2025-08-24,1756052040000,80,2025-08-24 12:14:00,2025-08-24
2025-08-24,1756052160000,82,2025-08-24 12:16:00,2025-08-24
2025-08-24,1756052280000,88,2025-08-24 12:18:00,2025-08-24
2025-08-24,1756052400000,83,2025-08-24 12:20:00,2025-08-24
2025-08-24,1756052520000,82,2025-08-24 12:22:00,2025-08-24
2025-08-24,1756052640000,91,2025-08-24 12:24:00,2025-08-24
2025-08-24,1756052760000,92,2025-08-24 12:26:00,2025-08-24
2025-08-24,1756052880000,93,2025-08-24 12:28:00,2025-08-24
2025-08-24,1.756053e+12,94,2025-08-24 12:30:00,2025-08-24
2025-08-24,1756053120000,94,2025-08-24 12:32:00,2025-08-24
2025-08-24,1756053240000,93,2025-08-24 12:34:00,2025-08-24
2025-08-24,1756053360000,96,2025-08-24 12:36:00,2025-08-24
2025-08-24,1756053480000,78,2025-08-24 12:38:00,2025-08-24
2025-08-24,1756053600000,81,2025-08-24 12:40:00,2025-08-24
2025-08-24,1756053720000,77,2025-08-24 12:42:00,2025-08-24
2025-08-24,1756053840000,84,2025-08-24 12:44:00,2025-08-24
2025-08-24,1756053960000,89,2025-08-24 12:46:00,2025-08-24
2025-08-24,1756054080000,80,2025-08-24 12:48:00,2025-08-24
2025-08-24,1756054200000,78,2025-08-24 12:50:00,2025-08-24
2025-08-24,1756054320000,80,2025-08-24 12:52:00,2025-08-24
2025-08-24,1756054440000,78,2025-08-24 12:54:00,2025-08-24
2025-08-24,1756054560000,77,2025-08-24 12:56:00,2025-08-24
2025-08-24,1756054680000,78,2025-08-24 12:58:00,2025-08-24
2025-08-24,1756054800000,82,2025-08-24 13:00:00,2025-08-24
2025-08-24,1756054920000,77,2025-08-24 13:02:00,2025-08-24
2025-08-24,1756055040000,80,2025-08-24 13:04:00,2025-08-24
2025-08-24,1756055160000,81,2025-08-24 13:06:00,2025-08-24
2025-08-24,1756055280000,79,2025-08-24 13:08:00,2025-08-24
2025-08-24,1756055400000,85,2025-08-24 13:10:00,2025-08-24
2025-08-24,1756055520000,77,2025-08-24 13:12:00,2025-08-24
2025-08-24,1756055640000,74,2025-08-24 13:14:00,2025-08-24
2025-08-24,1756055760000,74,2025-08-24 13:16:00,2025-08-24
2025-08-24,1756055880000,76,2025-08-24 13:18:00,2025-08-24
2025-08-24,1.756056e+12,77,2025-08-24 13:20:00,2025-08-24
2025-08-24,1756056120000,83,2025-08-24 13:22:00,2025-08-24
2025-08-24,1756056240000,108,2025-08-24 13:24:00,2025-08-24
2025-08-24,1756056360000,110,2025-08-24 13:26:00,2025-08-24
2025-08-24,1756056480000,93,2025-08-24 13:28:00,2025-08-24
2025-08-24,1756056600000,88,2025-08-24 13:30:00,2025-08-24
2025-08-24,1756056720000,87,2025-08-24 13:32:00,2025-08-24
2025-08-24,1756056840000,86,2025-08-24 13:34:00,2025-08-24
2025-08-24,1756056960000,83,2025-08-24 13:36:00,2025-08-24
2025-08-24,1756057080000,85,2025-08-24 13:38:00,2025-08-24
2025-08-24,1756057200000,85,2025-08-24 13:40:00,2025-08-24
2025-08-24,1756057320000,82,2025-08-24 13:42:00,2025-08-24
2025-08-24,1756057440000,85,2025-08-24 13:44:00,2025-08-24
2025-08-24,1756057560000,82,2025-08-24 13:46:00,2025-08-24
2025-08-24,1756057680000,78,2025-08-24 13:48:00,2025-08-24
2025-08-24,1756057800000,82,2025-08-24 13:50:00,2025-08-24
2025-08-24,1756057920000,81,2025-08-24 13:52:00,2025-08-24
2025-08-24,1756058040000,84,2025-08-24 13:54:00,2025-08-24
2025-08-24,1756058160000,81,2025-08-24 13:56:00,2025-08-24
2025-08-24,1756058280000,81,2025-08-24 13:58:00,2025-08-24
2025-08-24,1756058400000,90,2025-08-24 14:00:00,2025-08-24
2025-08-24,1756058520000,98,2025-08-24 14:02:00,2025-08-24
2025-08-24,1756058640000,111,2025-08-24 14:04:00,2025-08-24
2025-08-24,1756058760000,98,2025-08-24 14:06:00,2025-08-24
