"date","seconds","heartrate","time","calendarDate"
2025-08-25,1756147680000,73,2025-08-25 14:48:00,2025-08-25
2025-08-25,1756147800000,72,2025-08-25 14:50:00,2025-08-25
2025-08-25,1756147920000,82,2025-08-25 14:52:00,2025-08-25
2025-08-25,1756148040000,80,2025-08-25 14:54:00,2025-08-25
2025-08-25,1756148160000,76,2025-08-25 14:56:00,2025-08-25
2025-08-25,1756148280000,79,2025-08-25 14:58:00,2025-08-25
2025-08-25,1756148400000,85,2025-08-25 15:00:00,2025-08-25
2025-08-25,1756148520000,75,2025-08-25 15:02:00,2025-08-25
2025-08-25,1756148640000,82,2025-08-25 15:04:00,2025-08-25
2025-08-25,1756148760000,82,2025-08-25 15:06:00,2025-08-25
2025-08-25,1756148880000,84,2025-08-25 15:08:00,2025-08-25
2025-08-25,1.756149e+12,84,2025-08-25 15:10:00,2025-08-25
2025-08-25,1756149120000,84,2025-08-25 15:12:00,2025-08-25
2025-08-25,1756149240000,71,2025-08-25 15:14:00,2025-08-25
2025-08-25,1756149360000,74,2025-08-25 15:16:00,2025-08-25
2025-08-25,1756149480000,76,2025-08-25 15:18:00,2025-08-25
2025-08-25,1756149600000,72,2025-08-25 15:20:00,2025-08-25
2025-08-25,1756149720000,74,2025-08-25 15:22:00,2025-08-25
2025-08-25,1756149840000,74,2025-08-25 15:24:00,2025-08-25
2025-08-25,1756149960000,75,2025-08-25 15:26:00,2025-08-25
2025-08-25,1756150080000,71,2025-08-25 15:28:00,2025-08-25
2025-08-25,1756150200000,73,2025-08-25 15:30:00,2025-08-25
2025-08-25,1756150320000,70,2025-08-25 15:32:00,2025-08-25
2025-08-25,1756150440000,70,2025-08-25 15:34:00,2025-08-25
2025-08-25,1756150560000,69,2025-08-25 15:36:00,2025-08-25
2025-08-25,1756150680000,70,2025-08-25 15:38:00,2025-08-25
2025-08-25,1756150800000,71,2025-08-25 15:40:00,2025-08-25
2025-08-25,1756150920000,71,2025-08-25 15:42:00,2025-08-25
2025-08-25,1756151040000,70,2025-08-25 15:44:00,2025-08-25
2025-08-25,1756151160000,72,2025-08-25 15:46:00,2025-08-25
2025-08-25,1756151280000,75,2025-08-25 15:48:00,2025-08-25
2025-08-25,1756151400000,74,2025-08-25 15:50:00,2025-08-25
2025-08-25,1756151520000,75,2025-08-25 15:52:00,2025-08-25
2025-08-25,1756151640000,72,2025-08-25 15:54:00,2025-08-25
2025-08-25,1756151760000,74,2025-08-25 15:56:00,2025-08-25
2025-08-25,1756151880000,72,2025-08-25 15:58:00,2025-08-25
2025-08-25,1.756152e+12,72,2025-08-25 16:00:00,2025-08-25
2025-08-25,1756152120000,74,2025-08-25 16:02:00,2025-08-25
2025-08-25,1756152240000,75,2025-08-25 16:04:00,2025-08-25
2025-08-25,1756152360000,75,2025-08-25 16:06:00,2025-08-25
2025-08-25,1756152480000,79,2025-08-25 16:08:00,2025-08-25
2025-08-25,1756152600000,74,2025-08-25 16:10:00,2025-08-25
2025-08-25,1756152720000,71,2025-08-25 16:12:00,2025-08-25
2025-08-25,1756152840000,80,2025-08-25 16:14:00,2025-08-25
2025-08-25,1756152960000,74,2025-08-25 16:16:00,2025-08-25
2025-08-25,1756153080000,79,2025-08-25 16:18:00,2025-08-25
2025-08-25,1756153200000,80,2025-08-25 16:20:00,2025-08-25
2025-08-25,1756153320000,76,2025-08-25 16:22:00,2025-08-25
2025-08-25,1756153440000,84,2025-08-25 16:24:00,2025-08-25
2025-08-25,1756153560000,90,2025-08-25 16:26:00,2025-08-25
2025-08-25,1756153680000,86,2025-08-25 16:28:00,2025-08-25
2025-08-25,1756153800000,84,2025-08-25 16:30:00,2025-08-25
2025-08-25,1756153920000,86,2025-08-25 16:32:00,2025-08-25
2025-08-25,1756154040000,89,2025-08-25 16:34:00,2025-08-25
2025-08-25,1756154160000,81,2025-08-25 16:36:00,2025-08-25
2025-08-25,1756154280000,77,2025-08-25 16:38:00,2025-08-25
2025-08-25,1756154400000,73,2025-08-25 16:40:00,2025-08-25
2025-08-25,1756154520000,71,2025-08-25 16:42:00,2025-08-25
2025-08-25,1756154640000,70,2025-08-25 16:44:00,2025-08-25
2025-08-25,1756154760000,71,2025-08-25 16:46:00,2025-08-25
2025-08-25,1756154880000,77,2025-08-25 16:48:00,2025-08-25
2025-08-25,1.756155e+12,71,2025-08-25 16:50:00,2025-08-25
2025-08-25,1756155120000,73,2025-08-25 16:52:00,2025-08-25
2025-08-25,1756155240000,72,2025-08-25 16:54:00,2025-08-25
2025-08-25,1756155360000,71,2025-08-25 16:56:00,2025-08-25
2025-08-25,1756155480000,70,2025-08-25 16:58:00,2025-08-25
2025-08-25,1756155600000,66,2025-08-25 17:00:00,2025-08-25
2025-08-25,1756155720000,69,2025-08-25 17:02:00,2025-08-25
2025-08-25,1756155840000,74,2025-08-25 17:04:00,2025-08-25
2025-08-25,1756155960000,69,2025-08-25 17:06:00,2025-08-25
2025-08-25,1756156080000,68,2025-08-25 17:08:00,2025-08-25
2025-08-25,1756156200000,70,2025-08-25 17:10:00,2025-08-25
2025-08-25,1756156320000,68,2025-08-25 17:12:00,2025-08-25
2025-08-25,1756156440000,68,2025-08-25 17:14:00,2025-08-25
2025-08-25,1756156560000,70,2025-08-25 17:16:00,2025-08-25
2025-08-25,1756156680000,71,2025-08-25 17:18:00,2025-08-25
2025-08-25,1756156800000,72,2025-08-25 17:20:00,2025-08-25
2025-08-25,1756156920000,72,2025-08-25 17:22:00,2025-08-25
2025-08-25,1756157040000,70,2025-08-25 17:24:00,2025-08-25
2025-08-25,1756157160000,76,2025-08-25 17:26:00,2025-08-25
2025-08-25,1756157280000,80,2025-08-25 17:28:00,2025-08-25
2025-08-25,1756157400000,74,2025-08-25 17:30:00,2025-08-25
2025-08-25,1756157520000,78,2025-08-25 17:32:00,2025-08-25
2025-08-25,1756157640000,76,2025-08-25 17:34:00,2025-08-25
2025-08-25,1756157760000,82,2025-08-25 17:36:00,2025-08-25
2025-08-25,1756157880000,83,2025-08-25 17:38:00,2025-08-25
2025-08-25,1.756158e+12,74,2025-08-25 17:40:00,2025-08-25
2025-08-25,1756158120000,74,2025-08-25 17:42:00,2025-08-25
2025-08-25,1756158240000,75,2025-08-25 17:44:00,2025-08-25
2025-08-25,1756158360000,75,2025-08-25 17:46:00,2025-08-25
2025-08-25,1756158480000,75,2025-08-25 17:48:00,2025-08-25
2025-08-25,1756158600000,73,2025-08-25 17:50:00,2025-08-25
2025-08-25,1756158720000,72,2025-08-25 17:52:00,2025-08-25
2025-08-25,1756158840000,71,2025-08-25 17:54:00,2025-08-25
2025-08-25,1756158960000,72,2025-08-25 17:56:00,2025-08-25
2025-08-25,1756159080000,72,2025-08-25 17:58:00,2025-08-25
2025-08-25,1756159200000,73,2025-08-25 18:00:00,2025-08-25
2025-08-25,1756159320000,72,2025-08-25 18:02:00,2025-08-25
2025-08-25,1756159440000,74,2025-08-25 18:04:00,2025-08-25
2025-08-25,1756159560000,77,2025-08-25 18:06:00,2025-08-25
2025-08-25,1756159680000,84,2025-08-25 18:08:00,2025-08-25
2025-08-25,1756159800000,76,2025-08-25 18:10:00,2025-08-25
2025-08-25,1756159920000,73,2025-08-25 18:12:00,2025-08-25
2025-08-25,1756160040000,74,2025-08-25 18:14:00,2025-08-25
2025-08-25,1756160160000,75,2025-08-25 18:16:00,2025-08-25
2025-08-25,1756160280000,79,2025-08-25 18:18:00,2025-08-25
2025-08-25,1756160400000,87,2025-08-25 18:20:00,2025-08-25
2025-08-25,1756160520000,90,2025-08-25 18:22:00,2025-08-25
2025-08-25,1756160640000,88,2025-08-25 18:24:00,2025-08-25
2025-08-25,1756160760000,89,2025-08-25 18:26:00,2025-08-25
2025-08-25,1756160880000,82,2025-08-25 18:28:00,2025-08-25
2025-08-25,1.756161e+12,77,2025-08-25 18:30:00,2025-08-25
2025-08-25,1756161120000,75,2025-08-25 18:32:00,2025-08-25
2025-08-25,1756161240000,76,2025-08-25 18:34:00,2025-08-25
2025-08-25,1756161360000,78,2025-08-25 18:36:00,2025-08-25
2025-08-25,1756161480000,76,2025-08-25 18:38:00,2025-08-25
2025-08-25,1756161600000,75,2025-08-25 18:40:00,2025-08-25
2025-08-25,1756161720000,82,2025-08-25 18:42:00,2025-08-25
2025-08-25,1756161840000,92,2025-08-25 18:44:00,2025-08-25
2025-08-25,1756161960000,80,2025-08-25 18:46:00,2025-08-25
2025-08-25,1756162080000,81,2025-08-25 18:48:00,2025-08-25
2025-08-25,1756162200000,81,2025-08-25 18:50:00,2025-08-25
2025-08-25,1756162320000,81,2025-08-25 18:52:00,2025-08-25
2025-08-25,1756162440000,79,2025-08-25 18:54:00,2025-08-25
2025-08-25,1756162560000,76,2025-08-25 18:56:00,2025-08-25
2025-08-25,1756162680000,77,2025-08-25 18:58:00,2025-08-25
2025-08-25,1756162800000,79,2025-08-25 19:00:00,2025-08-25
2025-08-25,1756162920000,86,2025-08-25 19:02:00,2025-08-25
2025-08-25,1756163040000,86,2025-08-25 19:04:00,2025-08-25
2025-08-25,1756163160000,85,2025-08-25 19:06:00,2025-08-25
2025-08-25,1756163280000,89,2025-08-25 19:08:00,2025-08-25
2025-08-25,1756163400000,92,2025-08-25 19:10:00,2025-08-25
2025-08-25,1756163520000,88,2025-08-25 19:12:00,2025-08-25
2025-08-25,1756163640000,85,2025-08-25 19:14:00,2025-08-25
2025-08-25,1756163760000,82,2025-08-25 19:16:00,2025-08-25
2025-08-25,1756163880000,91,2025-08-25 19:18:00,2025-08-25
2025-08-25,1.756164e+12,84,2025-08-25 19:20:00,2025-08-25
2025-08-25,1756164120000,84,2025-08-25 19:22:00,2025-08-25
2025-08-25,1756164240000,92,2025-08-25 19:24:00,2025-08-25
2025-08-25,1756164360000,83,2025-08-25 19:26:00,2025-08-25
2025-08-25,1756164480000,85,2025-08-25 19:28:00,2025-08-25
2025-08-25,1756164600000,84,2025-08-25 19:30:00,2025-08-25
2025-08-25,1756164720000,92,2025-08-25 19:32:00,2025-08-25
2025-08-25,1756164840000,81,2025-08-25 19:34:00,2025-08-25
2025-08-25,1756164960000,89,2025-08-25 19:36:00,2025-08-25
2025-08-25,1756165080000,85,2025-08-25 19:38:00,2025-08-25
2025-08-25,1756165200000,86,2025-08-25 19:40:00,2025-08-25
2025-08-25,1756165320000,84,2025-08-25 19:42:00,2025-08-25
2025-08-25,1756165440000,83,2025-08-25 19:44:00,2025-08-25
2025-08-25,1756165560000,81,2025-08-25 19:46:00,2025-08-25
2025-08-25,1756165680000,82,2025-08-25 19:48:00,2025-08-25
2025-08-25,1756165800000,80,2025-08-25 19:50:00,2025-08-25
2025-08-25,1756165920000,84,2025-08-25 19:52:00,2025-08-25
2025-08-25,1756166040000,84,2025-08-25 19:54:00,2025-08-25
2025-08-25,1756166160000,73,2025-08-25 19:56:00,2025-08-25
2025-08-25,1756166280000,64,2025-08-25 19:58:00,2025-08-25
2025-08-25,1756166400000,76,2025-08-25 20:00:00,2025-08-25
2025-08-25,1756166520000,79,2025-08-25 20:02:00,2025-08-25
2025-08-25,1756166640000,70,2025-08-25 20:04:00,2025-08-25
2025-08-25,1756166760000,72,2025-08-25 20:06:00,2025-08-25
2025-08-25,1756166880000,75,2025-08-25 20:08:00,2025-08-25
2025-08-25,1.756167e+12,73,2025-08-25 20:10:00,2025-08-25
2025-08-25,1756167120000,76,2025-08-25 20:12:00,2025-08-25
2025-08-25,1756167240000,78,2025-08-25 20:14:00,2025-08-25
2025-08-25,1756167360000,72,2025-08-25 20:16:00,2025-08-25
2025-08-25,1756167480000,79,2025-08-25 20:18:00,2025-08-25
2025-08-25,1756167600000,82,2025-08-25 20:20:00,2025-08-25
2025-08-25,1756167720000,64,2025-08-25 20:22:00,2025-08-25
2025-08-25,1756167840000,69,2025-08-25 20:24:00,2025-08-25
2025-08-25,1756167960000,68,2025-08-25 20:26:00,2025-08-25
2025-08-25,1756168080000,67,2025-08-25 20:28:00,2025-08-25
2025-08-25,1756168200000,67,2025-08-25 20:30:00,2025-08-25
2025-08-25,1756168320000,67,2025-08-25 20:32:00,2025-08-25
2025-08-25,1756168440000,64,2025-08-25 20:34:00,2025-08-25
2025-08-25,1756168560000,66,2025-08-25 20:36:00,2025-08-25
2025-08-25,1756168680000,66,2025-08-25 20:38:00,2025-08-25
2025-08-25,1756168800000,67,2025-08-25 20:40:00,2025-08-25
2025-08-25,1756168920000,65,2025-08-25 20:42:00,2025-08-25
2025-08-25,1756169040000,72,2025-08-25 20:44:00,2025-08-25
2025-08-25,1756169160000,71,2025-08-25 20:46:00,2025-08-25
2025-08-25,1756169280000,64,2025-08-25 20:48:00,2025-08-25
2025-08-25,1756169400000,69,2025-08-25 20:50:00,2025-08-25
2025-08-25,1756169520000,71,2025-08-25 20:52:00,2025-08-25
2025-08-25,1756169640000,70,2025-08-25 20:54:00,2025-08-25
2025-08-25,1756169760000,73,2025-08-25 20:56:00,2025-08-25
2025-08-25,1756169880000,77,2025-08-25 20:58:00,2025-08-25
2025-08-25,1.75617e+12,73,2025-08-25 21:00:00,2025-08-25
2025-08-25,1756170120000,72,2025-08-25 21:02:00,2025-08-25
2025-08-25,1756170240000,71,2025-08-25 21:04:00,2025-08-25
2025-08-25,1756170360000,77,2025-08-25 21:06:00,2025-08-25
2025-08-25,1756170480000,75,2025-08-25 21:08:00,2025-08-25
2025-08-25,1756170600000,73,2025-08-25 21:10:00,2025-08-25
2025-08-25,1756170720000,71,2025-08-25 21:12:00,2025-08-25
2025-08-25,1756170840000,72,2025-08-25 21:14:00,2025-08-25
2025-08-25,1756170960000,72,2025-08-25 21:16:00,2025-08-25
2025-08-25,1756171080000,68,2025-08-25 21:18:00,2025-08-25
2025-08-25,1756171200000,74,2025-08-25 21:20:00,2025-08-25
2025-08-25,1756171320000,77,2025-08-25 21:22:00,2025-08-25
2025-08-25,1756171440000,69,2025-08-25 21:24:00,2025-08-25
2025-08-25,1756171560000,74,2025-08-25 21:26:00,2025-08-25
2025-08-25,1756171680000,70,2025-08-25 21:28:00,2025-08-25
2025-08-25,1756171800000,72,2025-08-25 21:30:00,2025-08-25
2025-08-25,1756171920000,74,2025-08-25 21:32:00,2025-08-25
2025-08-25,1756172040000,66,2025-08-25 21:34:00,2025-08-25
2025-08-25,1756172160000,66,2025-08-25 21:36:00,2025-08-25
2025-08-25,1756172280000,67,2025-08-25 21:38:00,2025-08-25
2025-08-25,1756172400000,68,2025-08-25 21:40:00,2025-08-25
2025-08-25,1756172520000,65,2025-08-25 21:42:00,2025-08-25
2025-08-25,1756172640000,72,2025-08-25 21:44:00,2025-08-25
2025-08-25,1756172760000,70,2025-08-25 21:46:00,2025-08-25
2025-08-25,1756172880000,71,2025-08-25 21:48:00,2025-08-25
2025-08-25,1.756173e+12,72,2025-08-25 21:50:00,2025-08-25
2025-08-25,1756173120000,69,2025-08-25 21:52:00,2025-08-25
2025-08-25,1756173240000,77,2025-08-25 21:54:00,2025-08-25
2025-08-25,1756173360000,70,2025-08-25 21:56:00,2025-08-25
2025-08-25,1756173480000,68,2025-08-25 21:58:00,2025-08-25
2025-08-25,1756173600000,73,2025-08-25 22:00:00,2025-08-25
2025-08-25,1756173720000,70,2025-08-25 22:02:00,2025-08-25
2025-08-25,1756173840000,76,2025-08-25 22:04:00,2025-08-25
2025-08-25,1756173960000,74,2025-08-25 22:06:00,2025-08-25
2025-08-25,1756174080000,73,2025-08-25 22:08:00,2025-08-25
2025-08-25,1756174200000,80,2025-08-25 22:10:00,2025-08-25
2025-08-25,1756174320000,88,2025-08-25 22:12:00,2025-08-25
2025-08-25,1756174440000,67,2025-08-25 22:14:00,2025-08-25
2025-08-25,1756174560000,69,2025-08-25 22:16:00,2025-08-25
2025-08-25,1756174680000,69,2025-08-25 22:18:00,2025-08-25
2025-08-25,1756174800000,72,2025-08-25 22:20:00,2025-08-25
2025-08-25,1756174920000,86,2025-08-25 22:22:00,2025-08-25
2025-08-25,1756175040000,71,2025-08-25 22:24:00,2025-08-25
2025-08-25,1756175160000,76,2025-08-25 22:26:00,2025-08-25
2025-08-25,1756175280000,72,2025-08-25 22:28:00,2025-08-25
2025-08-25,1756175400000,69,2025-08-25 22:30:00,2025-08-25
2025-08-25,1756175520000,76,2025-08-25 22:32:00,2025-08-25
2025-08-25,1756175640000,78,2025-08-25 22:34:00,2025-08-25
2025-08-25,1756175760000,78,2025-08-25 22:36:00,2025-08-25
2025-08-25,1756175880000,80,2025-08-25 22:38:00,2025-08-25
2025-08-25,1.756176e+12,69,2025-08-25 22:40:00,2025-08-25
2025-08-25,1756176120000,74,2025-08-25 22:42:00,2025-08-25
2025-08-25,1756176240000,67,2025-08-25 22:44:00,2025-08-25
2025-08-25,1756176360000,70,2025-08-25 22:46:00,2025-08-25
2025-08-25,1756176480000,72,2025-08-25 22:48:00,2025-08-25
2025-08-25,1756176600000,73,2025-08-25 22:50:00,2025-08-25
2025-08-25,1756176720000,73,2025-08-25 22:52:00,2025-08-25
2025-08-25,1756176840000,75,2025-08-25 22:54:00,2025-08-25
2025-08-25,1756176960000,76,2025-08-25 22:56:00,2025-08-25
2025-08-25,1756177080000,80,2025-08-25 22:58:00,2025-08-25
2025-08-25,1756177200000,86,2025-08-25 23:00:00,2025-08-25
2025-08-25,1756177320000,88,2025-08-25 23:02:00,2025-08-25
2025-08-25,1756177440000,77,2025-08-25 23:04:00,2025-08-25
2025-08-25,1756177560000,74,2025-08-25 23:06:00,2025-08-25
2025-08-25,1756177680000,76,2025-08-25 23:08:00,2025-08-25
2025-08-25,1756177800000,67,2025-08-25 23:10:00,2025-08-25
2025-08-25,1756177920000,78,2025-08-25 23:12:00,2025-08-25
2025-08-25,1756178040000,83,2025-08-25 23:14:00,2025-08-25
2025-08-25,1756178160000,83,2025-08-25 23:16:00,2025-08-25
2025-08-25,1756178280000,78,2025-08-25 23:18:00,2025-08-25
2025-08-25,1756178400000,63,2025-08-25 23:20:00,2025-08-25
2025-08-25,1756178520000,59,2025-08-25 23:22:00,2025-08-25
2025-08-25,1756178640000,63,2025-08-25 23:24:00,2025-08-25
2025-08-25,1756178760000,64,2025-08-25 23:26:00,2025-08-25
2025-08-25,1756178880000,70,2025-08-25 23:28:00,2025-08-25
2025-08-25,1.756179e+12,69,2025-08-25 23:30:00,2025-08-25
2025-08-25,1756179120000,71,2025-08-25 23:32:00,2025-08-25
2025-08-25,1756179240000,72,2025-08-25 23:34:00,2025-08-25
2025-08-25,1756179360000,75,2025-08-25 23:36:00,2025-08-25
2025-08-25,1756179480000,75,2025-08-25 23:38:00,2025-08-25
2025-08-25,1756179600000,75,2025-08-25 23:40:00,2025-08-25
2025-08-25,1756179720000,74,2025-08-25 23:42:00,2025-08-25
2025-08-25,1756179840000,75,2025-08-25 23:44:00,2025-08-25
2025-08-25,1756179960000,75,2025-08-25 23:46:00,2025-08-25
2025-08-25,1756180080000,73,2025-08-25 23:48:00,2025-08-25
2025-08-25,1756180200000,72,2025-08-25 23:50:00,2025-08-25
2025-08-25,1756180320000,71,2025-08-25 23:52:00,2025-08-25
2025-08-25,1756180440000,71,2025-08-25 23:54:00,2025-08-25
2025-08-25,1756180560000,69,2025-08-25 23:56:00,2025-08-25
2025-08-25,1756180680000,69,2025-08-25 23:58:00,2025-08-25
2025-08-26,1756180800000,70,2025-08-26,2025-08-26
2025-08-26,1756180920000,72,2025-08-26 00:02:00,2025-08-26
2025-08-26,1756181040000,74,2025-08-26 00:04:00,2025-08-26
2025-08-26,1756181160000,71,2025-08-26 00:06:00,2025-08-26
2025-08-26,1756181280000,72,2025-08-26 00:08:00,2025-08-26
2025-08-26,1756181400000,72,2025-08-26 00:10:00,2025-08-26
2025-08-26,1756181520000,72,2025-08-26 00:12:00,2025-08-26
2025-08-26,1756181640000,72,2025-08-26 00:14:00,2025-08-26
2025-08-26,1756181760000,72,2025-08-26 00:16:00,2025-08-26
2025-08-26,1756181880000,71,2025-08-26 00:18:00,2025-08-26
2025-08-26,1.756182e+12,72,2025-08-26 00:20:00,2025-08-26
2025-08-26,1756182120000,71,2025-08-26 00:22:00,2025-08-26
2025-08-26,1756182240000,71,2025-08-26 00:24:00,2025-08-26
2025-08-26,1756182360000,71,2025-08-26 00:26:00,2025-08-26
2025-08-26,1756182480000,72,2025-08-26 00:28:00,2025-08-26
2025-08-26,1756182600000,72,2025-08-26 00:30:00,2025-08-26
2025-08-26,1756182720000,72,2025-08-26 00:32:00,2025-08-26
2025-08-26,1756182840000,72,2025-08-26 00:34:00,2025-08-26
2025-08-26,1756182960000,72,2025-08-26 00:36:00,2025-08-26
2025-08-26,1756183080000,72,2025-08-26 00:38:00,2025-08-26
2025-08-26,1756183200000,73,2025-08-26 00:40:00,2025-08-26
2025-08-26,1756183320000,72,2025-08-26 00:42:00,2025-08-26
2025-08-26,1756183440000,72,2025-08-26 00:44:00,2025-08-26
2025-08-26,1756183560000,72,2025-08-26 00:46:00,2025-08-26
2025-08-26,1756183680000,71,2025-08-26 00:48:00,2025-08-26
2025-08-26,1756183800000,70,2025-08-26 00:50:00,2025-08-26
2025-08-26,1756183920000,71,2025-08-26 00:52:00,2025-08-26
2025-08-26,1756184040000,72,2025-08-26 00:54:00,2025-08-26
2025-08-26,1756184160000,71,2025-08-26 00:56:00,2025-08-26
2025-08-26,1756184280000,70,2025-08-26 00:58:00,2025-08-26
2025-08-26,1756184400000,68,2025-08-26 01:00:00,2025-08-26
2025-08-26,1756184520000,69,2025-08-26 01:02:00,2025-08-26
2025-08-26,1756184640000,68,2025-08-26 01:04:00,2025-08-26
2025-08-26,1756184760000,68,2025-08-26 01:06:00,2025-08-26
2025-08-26,1756184880000,67,2025-08-26 01:08:00,2025-08-26
2025-08-26,1.756185e+12,67,2025-08-26 01:10:00,2025-08-26
2025-08-26,1756185120000,67,2025-08-26 01:12:00,2025-08-26
2025-08-26,1756185240000,67,2025-08-26 01:14:00,2025-08-26
2025-08-26,1756185360000,68,2025-08-26 01:16:00,2025-08-26
2025-08-26,1756185480000,70,2025-08-26 01:18:00,2025-08-26
2025-08-26,1756185600000,70,2025-08-26 01:20:00,2025-08-26
2025-08-26,1756185720000,68,2025-08-26 01:22:00,2025-08-26
2025-08-26,1756185840000,71,2025-08-26 01:24:00,2025-08-26
2025-08-26,1756185960000,70,2025-08-26 01:26:00,2025-08-26
2025-08-26,1756186080000,73,2025-08-26 01:28:00,2025-08-26
2025-08-26,1756186200000,71,2025-08-26 01:30:00,2025-08-26
2025-08-26,1756186320000,71,2025-08-26 01:32:00,2025-08-26
2025-08-26,1756186440000,68,2025-08-26 01:34:00,2025-08-26
2025-08-26,1756186560000,67,2025-08-26 01:36:00,2025-08-26
2025-08-26,1756186680000,66,2025-08-26 01:38:00,2025-08-26
2025-08-26,1756186800000,67,2025-08-26 01:40:00,2025-08-26
2025-08-26,1756186920000,67,2025-08-26 01:42:00,2025-08-26
2025-08-26,1756187040000,66,2025-08-26 01:44:00,2025-08-26
2025-08-26,1756187160000,67,2025-08-26 01:46:00,2025-08-26
2025-08-26,1756187280000,67,2025-08-26 01:48:00,2025-08-26
2025-08-26,1756187400000,65,2025-08-26 01:50:00,2025-08-26
2025-08-26,1756187520000,66,2025-08-26 01:52:00,2025-08-26
2025-08-26,1756187640000,66,2025-08-26 01:54:00,2025-08-26
2025-08-26,1756187760000,66,2025-08-26 01:56:00,2025-08-26
2025-08-26,1756187880000,67,2025-08-26 01:58:00,2025-08-26
2025-08-26,1.756188e+12,66,2025-08-26 02:00:00,2025-08-26
2025-08-26,1756188120000,67,2025-08-26 02:02:00,2025-08-26
2025-08-26,1756188240000,67,2025-08-26 02:04:00,2025-08-26
2025-08-26,1756188360000,67,2025-08-26 02:06:00,2025-08-26
2025-08-26,1756188480000,67,2025-08-26 02:08:00,2025-08-26
2025-08-26,1756188600000,66,2025-08-26 02:10:00,2025-08-26
2025-08-26,1756188720000,66,2025-08-26 02:12:00,2025-08-26
2025-08-26,1756188840000,66,2025-08-26 02:14:00,2025-08-26
2025-08-26,1756188960000,64,2025-08-26 02:16:00,2025-08-26
2025-08-26,1756189080000,64,2025-08-26 02:18:00,2025-08-26
2025-08-26,1756189200000,65,2025-08-26 02:20:00,2025-08-26
2025-08-26,1756189320000,63,2025-08-26 02:22:00,2025-08-26
2025-08-26,1756189440000,62,2025-08-26 02:24:00,2025-08-26
2025-08-26,1756189560000,62,2025-08-26 02:26:00,2025-08-26
2025-08-26,1756189680000,61,2025-08-26 02:28:00,2025-08-26
2025-08-26,1756189800000,62,2025-08-26 02:30:00,2025-08-26
2025-08-26,1756189920000,60,2025-08-26 02:32:00,2025-08-26
2025-08-26,1756190040000,62,2025-08-26 02:34:00,2025-08-26
2025-08-26,1756190160000,62,2025-08-26 02:36:00,2025-08-26
2025-08-26,1756190280000,61,2025-08-26 02:38:00,2025-08-26
2025-08-26,1756190400000,58,2025-08-26 02:40:00,2025-08-26
2025-08-26,1756190520000,59,2025-08-26 02:42:00,2025-08-26
2025-08-26,1756190640000,69,2025-08-26 02:44:00,2025-08-26
2025-08-26,1756190760000,61,2025-08-26 02:46:00,2025-08-26
2025-08-26,1756190880000,61,2025-08-26 02:48:00,2025-08-26
2025-08-26,1.756191e+12,61,2025-08-26 02:50:00,2025-08-26
2025-08-26,1756191120000,61,2025-08-26 02:52:00,2025-08-26
2025-08-26,1756191240000,64,2025-08-26 02:54:00,2025-08-26
2025-08-26,1756191360000,64,2025-08-26 02:56:00,2025-08-26
2025-08-26,1756191480000,61,2025-08-26 02:58:00,2025-08-26
2025-08-26,1756191600000,62,2025-08-26 03:00:00,2025-08-26
2025-08-26,1756191720000,63,2025-08-26 03:02:00,2025-08-26
2025-08-26,1756191840000,63,2025-08-26 03:04:00,2025-08-26
2025-08-26,1756191960000,63,2025-08-26 03:06:00,2025-08-26
2025-08-26,1756192080000,63,2025-08-26 03:08:00,2025-08-26
2025-08-26,1756192200000,63,2025-08-26 03:10:00,2025-08-26
2025-08-26,1756192320000,62,2025-08-26 03:12:00,2025-08-26
2025-08-26,1756192440000,62,2025-08-26 03:14:00,2025-08-26
2025-08-26,1756192560000,61,2025-08-26 03:16:00,2025-08-26
2025-08-26,1756192680000,61,2025-08-26 03:18:00,2025-08-26
2025-08-26,1756192800000,60,2025-08-26 03:20:00,2025-08-26
2025-08-26,1756192920000,60,2025-08-26 03:22:00,2025-08-26
2025-08-26,1756193040000,60,2025-08-26 03:24:00,2025-08-26
2025-08-26,1756193160000,60,2025-08-26 03:26:00,2025-08-26
2025-08-26,1756193280000,62,2025-08-26 03:28:00,2025-08-26
2025-08-26,1756193400000,64,2025-08-26 03:30:00,2025-08-26
2025-08-26,1756193520000,61,2025-08-26 03:32:00,2025-08-26
2025-08-26,1756193640000,57,2025-08-26 03:34:00,2025-08-26
2025-08-26,1756193760000,58,2025-08-26 03:36:00,2025-08-26
2025-08-26,1756193880000,62,2025-08-26 03:38:00,2025-08-26
2025-08-26,1.756194e+12,59,2025-08-26 03:40:00,2025-08-26
2025-08-26,1756194120000,57,2025-08-26 03:42:00,2025-08-26
2025-08-26,1756194240000,58,2025-08-26 03:44:00,2025-08-26
2025-08-26,1756194360000,60,2025-08-26 03:46:00,2025-08-26
2025-08-26,1756194480000,61,2025-08-26 03:48:00,2025-08-26
2025-08-26,1756194600000,61,2025-08-26 03:50:00,2025-08-26
2025-08-26,1756194720000,61,2025-08-26 03:52:00,2025-08-26
2025-08-26,1756194840000,60,2025-08-26 03:54:00,2025-08-26
2025-08-26,1756194960000,63,2025-08-26 03:56:00,2025-08-26
2025-08-26,1756195080000,60,2025-08-26 03:58:00,2025-08-26
2025-08-26,1756195200000,59,2025-08-26 04:00:00,2025-08-26
2025-08-26,1756195320000,59,2025-08-26 04:02:00,2025-08-26
